fold,feature,is_commute_hte,is_income_hte,is_fine_income_te,is_exact_te,is_income_digit,is_exact_frequency,gain_importance
0,HTE__income_10k_bucket,False,True,False,False,False,False,0.012011063285171986
0,HTE__income_100k_bucket,False,True,False,False,False,False,0.004998840391635895
0,HTE__commute_1km_bucket,True,False,False,False,False,False,0.04029160365462303
0,HTE__commute_5km_bucket,True,False,False,False,False,False,0.0058351135812699795
0,HTE__commute_10km_bucket,True,False,False,False,False,False,0.003997192718088627
0,HTE__income_50_bucket,False,False,True,False,False,False,0.09624389559030533
0,HTE__income_250_bucket,False,False,True,False,False,False,0.02419883757829666
1,Age,False,False,False,False,False,False,0.049258772283792496
1,Annual_Income_USD,False,False,False,False,False,False,0.06569063663482666
1,Daily_Commute_km,False,False,False,False,False,False,0.012742679566144943
1,Number_of_Cars_Owned,False,False,False,False,False,False,0.012861973606050014
1,Charging_Stations_Near_Home,False,False,False,False,False,False,0.012022214010357857
1,Charging_Stations_Near_Work,False,False,False,False,False,False,0.008309786207973957
1,Environmental_Concern_Level,False,False,False,False,False,False,0.16594715416431427
1,Gender,False,False,False,False,False,False,0.015606564469635487
1,City_Type,False,False,False,False,False,False,0.006428698543459177
1,Current_Car_Type,False,False,False,False,False,False,0.014924806542694569
1,Home_Charging_Possible,False,False,False,False,False,False,0.08417569845914841
1,Subsidy_Available,False,False,False,False,False,False,0.0113526014611125
1,Range_Anxiety_Level,False,False,False,False,False,False,0.055142585188150406
1,FE__income_digit_ones,False,False,False,False,True,False,0.003508638823404908
1,FE__income_digit_tens,False,False,False,False,True,False,0.01089155301451683
1,FE__income_digit_hundreds,False,False,False,False,True,False,0.0
1,FE__income_digit_thousands,False,False,False,False,True,False,0.005133479367941618
1,FE__income_digit_ten_thousands,False,False,False,False,True,False,0.0
1,FE__income_digit_hundred_thousands,False,False,False,False,True,False,0.0
1,FE__income_last2,False,False,False,False,True,False,0.00973056722432375
1,FE__income_last3,False,False,False,False,True,False,0.011962801218032837
1,FE__income_exact_frequency_count,False,False,False,False,False,True,0.009089209139347076
1,FE__income_exact_frequency_log1p,False,False,False,False,False,True,0.008703174069523811
1,FE__income_exact_frequency_rate,False,False,False,False,False,True,0.019876383244991302
1,FE__commute_exact_frequency_count,False,False,False,False,False,True,0.009964587166905403
1,FE__commute_exact_frequency_log1p,False,False,False,False,False,True,0.009598841890692711
1,FE__commute_exact_frequency_rate,False,False,False,False,False,True,0.009311535395681858
1,TE__Annual_Income_USD_exact,False,False,False,True,False,False,0.15347443521022797
1,TE__Daily_Commute_km_exact,False,False,False,True,False,False,0.04946798458695412
1,HTE__income_1k_bucket,False,True,False,False,False,False,0.009590336121618748
1,HTE__income_10k_bucket,False,True,False,False,False,False,0.011276151984930038
1,HTE__income_100k_bucket,False,True,False,False,False,False,0.004276552237570286
1,HTE__commute_1km_bucket,True,False,False,False,False,False,0.04496157169342041
1,HTE__commute_5km_bucket,True,False,False,False,False,False,0.006601119413971901
1,HTE__commute_10km_bucket,True,False,False,False,False,False,0.0036186864599585533
1,HTE__income_50_bucket,False,False,True,False,False,False,0.07212364673614502
1,HTE__income_250_bucket,False,False,True,False,False,False,0.022374499589204788
2,Age,False,False,False,False,False,False,0.04875719174742699
2,Annual_Income_USD,False,False,False,False,False,False,0.0736197754740715
2,Daily_Commute_km,False,False,False,False,False,False,0.014675010927021503
2,Number_of_Cars_Owned,False,False,False,False,False,False,0.011947166174650192
2,Charging_Stations_Near_Home,False,False,False,False,False,False,0.014537428505718708
2,Charging_Stations_Near_Work,False,False,False,False,False,False,0.009668150916695595
2,Environmental_Concern_Level,False,False,False,False,False,False,0.16029660403728485
2,Gender,False,False,False,False,False,False,0.01158213522285223
2,City_Type,False,False,False,False,False,False,0.009902365505695343
2,Current_Car_Type,False,False,False,False,False,False,0.01365257054567337
2,Home_Charging_Possible,False,False,False,False,False,False,0.07748886197805405
2,Subsidy_Available,False,False,False,False,False,False,0.013622633181512356
2,Range_Anxiety_Level,False,False,False,False,False,False,0.05855383351445198
2,FE__income_digit_ones,False,False,False,False,True,False,0.0044893366284668446
2,FE__income_digit_tens,False,False,False,False,True,False,0.010230472311377525
2,FE__income_digit_hundreds,False,False,False,False,True,False,0.0
2,FE__income_digit_thousands,False,False,False,False,True,False,0.005155906081199646
2,FE__income_digit_ten_thousands,False,False,False,False,True,False,0.0
2,FE__income_digit_hundred_thousands,False,False,False,False,True,False,0.0
2,FE__income_last2,False,False,False,False,True,False,0.009086276404559612
2,FE__income_last3,False,False,False,False,True,False,0.01373643334954977
2,FE__income_exact_frequency_count,False,False,False,False,False,True,0.009810973890125751
2,FE__income_exact_frequency_log1p,False,False,False,False,False,True,0.009206270799040794
2,FE__income_exact_frequency_rate,False,False,False,False,False,True,0.004502391908317804
2,FE__commute_exact_frequency_count,False,False,False,False,False,True,0.008900513872504234
2,FE__commute_exact_frequency_log1p,False,False,False,False,False,True,0.009923120960593224
2,FE__commute_exact_frequency_rate,False,False,False,False,False,True,0.0
2,TE__Annual_Income_USD_exact,False,False,False,True,False,False,0.16940367221832275
2,TE__Daily_Commute_km_exact,False,False,False,True,False,False,0.04084206745028496
2,HTE__income_1k_bucket,False,True,False,False,False,False,0.009797731414437294
2,HTE__income_10k_bucket,False,True,False,False,False,False,0.007824846543371677
2,HTE__income_100k_bucket,False,True,False,False,False,False,0.0036228306125849485
2,HTE__commute_1km_bucket,True,False,False,False,False,False,0.050665657967329025
2,HTE__commute_5km_bucket,True,False,False,False,False,False,0.005771425552666187
2,HTE__commute_10km_bucket,True,False,False,False,False,False,0.0039407904259860516
2,HTE__income_50_bucket,False,False,True,False,False,False,0.08215704560279846
2,HTE__income_250_bucket,False,False,True,False,False,False,0.022628434002399445
3,Age,False,False,False,False,False,False,0.048752561211586
3,Annual_Income_USD,False,False,False,False,False,False,0.06899642944335938
3,Daily_Commute_km,False,False,False,False,False,False,0.013910406269133091
3,Number_of_Cars_Owned,False,False,False,False,False,False,0.01425856351852417
3,Charging_Stations_Near_Home,False,False,False,False,False,False,0.015388352796435356
3,Charging_Stations_Near_Work,False,False,False,False,False,False,0.008912330493330956
3,Environmental_Concern_Level,False,False,False,False,False,False,0.15144819021224976
3,Gender,False,False,False,False,False,False,0.014584221877157688
3,City_Type,False,False,False,False,False,False,0.010275110602378845
3,Current_Car_Type,False,False,False,False,False,False,0.014990474097430706
3,Home_Charging_Possible,False,False,False,False,False,False,0.08497574925422668
3,Subsidy_Available,False,False,False,False,False,False,0.01262891385704279
3,Range_Anxiety_Level,False,False,False,False,False,False,0.05504178628325462
3,FE__income_digit_ones,False,False,False,False,True,False,0.004344846121966839
3,FE__income_digit_tens,False,False,False,False,True,False,0.01005520485341549
3,FE__income_digit_hundreds,False,False,False,False,True,False,0.0
3,FE__income_digit_thousands,False,False,False,False,True,False,0.005770294461399317
3,FE__income_digit_ten_thousands,False,False,False,False,True,False,0.0
3,FE__income_digit_hundred_thousands,False,False,False,False,True,False,0.0
3,FE__income_last2,False,False,False,False,True,False,0.008847495540976524
3,FE__income_last3,False,False,False,False,True,False,0.01187741756439209
3,FE__income_exact_frequency_count,False,False,False,False,False,True,0.01121531706303358
3,FE__income_exact_frequency_log1p,False,False,False,False,False,True,0.008974453434348106
3,FE__income_exact_frequency_rate,False,False,False,False,False,True,0.0
3,FE__commute_exact_frequency_count,False,False,False,False,False,True,0.010616234503686428
3,FE__commute_exact_frequency_log1p,False,False,False,False,False,True,0.0073347813449800014
3,FE__commute_exact_frequency_rate,False,False,False,False,False,True,0.0
3,TE__Annual_Income_USD_exact,False,False,False,True,False,False,0.17490486800670624
3,TE__Daily_Commute_km_exact,False,False,False,True,False,False,0.052571121603250504
3,HTE__income_1k_bucket,False,True,False,False,False,False,0.01045606005936861
3,HTE__income_10k_bucket,False,True,False,False,False,False,0.01144113577902317
3,HTE__income_100k_bucket,False,True,False,False,False,False,0.0033763942774385214
3,HTE__commute_1km_bucket,True,False,False,False,False,False,0.049282751977443695
3,HTE__commute_5km_bucket,True,False,False,False,False,False,0.005285665858536959
3,HTE__commute_10km_bucket,True,False,False,False,False,False,0.004592970944941044
3,HTE__income_50_bucket,False,False,True,False,False,False,0.07322902232408524
3,HTE__income_250_bucket,False,False,True,False,False,False,0.021660897880792618
4,Age,False,False,False,False,False,False,0.04894994571805
4,Annual_Income_USD,False,False,False,False,False,False,0.06739402562379837
4,Daily_Commute_km,False,False,False,False,False,False,0.011770091019570827
4,Number_of_Cars_Owned,False,False,False,False,False,False,0.013040411286056042
4,Charging_Stations_Near_Home,False,False,False,False,False,False,0.015024235472083092
4,Charging_Stations_Near_Work,False,False,False,False,False,False,0.008317014202475548
4,Environmental_Concern_Level,False,False,False,False,False,False,0.16005805134773254
4,Gender,False,False,False,False,False,False,0.009179688058793545
4,City_Type,False,False,False,False,False,False,0.009993630461394787
4,Current_Car_Type,False,False,False,False,False,False,0.014069666154682636
4,Home_Charging_Possible,False,False,False,False,False,False,0.0838690847158432
4,Subsidy_Available,False,False,False,False,False,False,0.012375474907457829
4,Range_Anxiety_Level,False,False,False,False,False,False,0.052899282425642014
4,FE__income_digit_ones,False,False,False,False,True,False,0.0038830533158034086
4,FE__income_digit_tens,False,False,False,False,True,False,0.011277858167886734
4,FE__income_digit_hundreds,False,False,False,False,True,False,0.0
4,FE__income_digit_thousands,False,False,False,False,True,False,0.0061821225099265575
4,FE__income_digit_ten_thousands,False,False,False,False,True,False,0.0
4,FE__income_digit_hundred_thousands,False,False,False,False,True,False,0.0
4,FE__income_last2,False,False,False,False,True,False,0.010954910889267921
4,FE__income_last3,False,False,False,False,True,False,0.010520418174564838
4,FE__income_exact_frequency_count,False,False,False,False,False,True,0.010393555276095867
4,FE__income_exact_frequency_log1p,False,False,False,False,False,True,0.007178226485848427
4,FE__income_exact_frequency_rate,False,False,False,False,False,True,0.008171051740646362
4,FE__commute_exact_frequency_count,False,False,False,False,False,True,0.009534348733723164
4,FE__commute_exact_frequency_log1p,False,False,False,False,False,True,0.004770804662257433
4,FE__commute_exact_frequency_rate,False,False,False,False,False,True,0.0
4,TE__Annual_Income_USD_exact,False,False,False,True,False,False,0.1631680727005005
4,TE__Daily_Commute_km_exact,False,False,False,True,False,False,0.05021122470498085
4,HTE__income_1k_bucket,False,True,False,False,False,False,0.010487799532711506
4,HTE__income_10k_bucket,False,True,False,False,False,False,0.011971797794103622
4,HTE__income_100k_bucket,False,True,False,False,False,False,0.004726981744170189
4,HTE__commute_1km_bucket,True,False,False,False,False,False,0.056802898645401
4,HTE__commute_5km_bucket,True,False,False,False,False,False,0.00606163265183568
4,HTE__commute_10km_bucket,True,False,False,False,False,False,0.003959505818784237
4,HTE__income_50_bucket,False,False,True,False,False,False,0.07656073570251465
4,HTE__income_250_bucket,False,False,True,False,False,False,0.026242364197969437
